date,ticker,close,sma200,above_sma200
2018-04-22,2380.SR,20.5931,12.0915,1
2018-04-22,7010.SR,33.28,29.2994,1
2018-04-23,1120.SR,23.0208,18.5289,1
2018-04-23,1150.SR,10.53,9.2838,1
2018-04-23,1180.SR,34.05,27.4514,1
2018-04-23,1211.SR,19.2667,17.3188,1
2018-04-23,2010.SR,122.8,103.6365,1
2018-04-23,2380.SR,22.0991,12.1607,1
2018-04-23,7010.SR,33.8,29.3196,1
2018-04-24,1120.SR,22.9396,18.5549,1
2018-04-24,1150.SR,10.47,9.2994,1
2018-04-24,1180.SR,34.1,27.4959,1
2018-04-24,1211.SR,18.9,17.3308,1
2018-04-24,2010.SR,122.4,103.7485,1
2018-04-24,2380.SR,21.7138,12.2279,1
2018-04-24,7010.SR,33.88,29.3408,1
2018-04-25,1120.SR,22.5604,18.5804,1
2018-04-25,1150.SR,10.44,9.3138,1
2018-04-25,1180.SR,33.5,27.5374,1
2018-04-25,1211.SR,18.6333,17.3418,1
2018-04-25,2010.SR,121.2,103.8605,1
2018-04-25,2380.SR,21.1885,12.2924,1
2018-04-25,7010.SR,33.36,29.3598,1
2018-04-26,1120.SR,22.6958,18.6072,1
2018-04-26,1150.SR,10.41,9.3267,1
2018-04-26,1180.SR,33.65,27.5801,1
2018-04-26,1211.SR,18.6,17.3532,1
2018-04-26,2010.SR,118.6,103.954,1
2018-04-26,2380.SR,21.1885,12.3565,1
2018-04-26,7010.SR,33.12,29.3746,1
2018-04-29,1120.SR,22.6687,18.6343,1
2018-04-29,1150.SR,10.34,9.338,1
2018-04-29,1180.SR,33.55,27.6219,1
2018-04-29,1211.SR,18.6667,17.3644,1
2018-04-29,2010.SR,118.0,104.045,1
2018-04-29,2380.SR,20.383,12.4161,1
2018-04-29,7010.SR,32.96,29.3902,1
2018-04-30,1120.SR,22.7771,18.6614,1
2018-04-30,1150.SR,10.43,9.3497,1
2018-04-30,1180.SR,33.65,27.6656,1
2018-04-30,1211.SR,19.0,17.3786,1
2018-04-30,2010.SR,114.6,104.117,1
2018-04-30,2380.SR,19.2623,12.4703,1
2018-04-30,7010.SR,33.08,29.408,1
2018-05-01,1120.SR,22.3167,18.6867,1
2018-05-01,1150.SR,10.4,9.3614,1
2018-05-01,1180.SR,33.55,27.7094,1
2018-05-01,1211.SR,18.8,17.3926,1
2018-05-01,2010.SR,114.2,104.187,1
2018-05-01,2380.SR,20.2079,12.5294,1
2018-05-01,7010.SR,33.16,29.4252,1
2018-05-02,1120.SR,22.1812,18.7124,1
2018-05-02,1150.SR,10.42,9.3732,1
2018-05-02,1180.SR,33.45,27.7528,1
2018-05-02,1211.SR,18.6667,17.4059,1
2018-05-02,2010.SR,114.0,104.255,1
2018-05-02,2380.SR,19.4023,12.5846,1
2018-05-02,7010.SR,33.28,29.4432,1
2018-05-03,1120.SR,22.3708,18.7394,1
2018-05-03,1150.SR,10.39,9.3856,1
2018-05-03,1180.SR,33.55,27.7956,1
2018-05-03,1211.SR,19.1,17.4217,1
2018-05-03,2010.SR,113.8,104.323,1
2018-05-03,2380.SR,19.6825,12.6413,1
2018-05-03,7010.SR,33.44,29.4624,1
2018-05-06,1120.SR,22.3979,18.767,1
2018-05-06,1150.SR,10.45,9.3981,1
2018-05-06,1180.SR,33.5,27.8385,1
2018-05-06,1211.SR,19.0,17.438,1
2018-05-06,2010.SR,114.6,104.4015,1
2018-05-06,2380.SR,20.2079,12.7011,1
2018-05-06,7010.SR,33.4,29.4822,1
2018-05-07,1120.SR,22.425,18.7951,1
2018-05-07,1150.SR,10.41,9.4102,1
2018-05-07,1180.SR,33.9,27.8841,1
2018-05-07,1211.SR,19.0,17.4532,1
2018-05-07,2010.SR,114.0,104.485,1
2018-05-07,2380.SR,20.0327,12.7602,1
2018-05-07,7010.SR,33.56,29.5016,1
2018-05-08,1120.SR,22.2625,18.8225,1
2018-05-08,1150.SR,10.34,9.4218,1
2018-05-08,1180.SR,33.7,27.9279,1
2018-05-08,1211.SR,18.8,17.4666,1
2018-05-08,2010.SR,114.0,104.5615,1
2018-05-08,2380.SR,18.0365,12.8092,1
2018-05-08,7010.SR,33.04,29.521,1
2018-05-09,1120.SR,21.7208,18.8467,1
2018-05-09,1150.SR,10.13,9.4324,1
2018-05-09,1180.SR,32.9,27.9685,1
2018-05-09,1211.SR,18.3667,17.4787,1
2018-05-09,2010.SR,113.8,104.6435,1
2018-05-09,2380.SR,17.6512,12.8563,1
2018-05-09,7010.SR,31.8,29.5348,1
2018-05-10,1120.SR,21.7479,18.8717,1
2018-05-10,1150.SR,10.19,9.4429,1
2018-05-10,1180.SR,33.1,28.0098,1
2018-05-10,1211.SR,18.4,17.4899,1
2018-05-10,2010.SR,115.0,104.732,1
2018-05-10,2380.SR,17.7563,12.9034,1
2018-05-10,7010.SR,32.36,29.5518,1
2018-05-13,1120.SR,22.1542,18.8986,1
2018-05-13,1150.SR,10.27,9.454,1
2018-05-13,1180.SR,34.25,28.0561,1
2018-05-13,1211.SR,18.6333,17.5027,1
2018-05-13,2010.SR,116.6,104.828,1
2018-05-13,2380.SR,17.5111,12.9493,1
2018-05-13,7010.SR,33.2,29.5728,1
2018-05-14,1120.SR,22.4792,18.926,1
2018-05-14,1150.SR,10.26,9.4646,1
2018-05-14,1180.SR,34.35,28.1026,1
2018-05-14,1211.SR,18.6667,17.5157,1
2018-05-14,2010.SR,116.6,104.922,1
2018-05-14,2380.SR,17.5812,12.9953,1
2018-05-14,7010.SR,33.4,29.5918,1
2018-05-15,1120.SR,22.3708,18.952,1
2018-05-15,1150.SR,10.25,9.475,1
2018-05-15,1180.SR,34.15,28.1484,1
2018-05-15,1211.SR,18.6333,17.5284,1
2018-05-15,2010.SR,117.4,105.0185,1
2018-05-15,2380.SR,17.5812,13.0407,1
2018-05-15,7010.SR,33.24,29.61,1
2018-05-16,1120.SR,22.1271,18.9773,1
2018-05-16,1150.SR,10.1,9.4844,1
2018-05-16,1180.SR,34.3875,28.1936,1
2018-05-16,1211.SR,18.4,17.5397,1
2018-05-16,2010.SR,116.0,105.109,1
2018-05-16,2380.SR,17.1609,13.081,1
2018-05-16,7010.SR,33.04,29.629,1
2018-05-17,1120.SR,22.2354,19.0025,1
2018-05-17,1150.SR,10.21,9.4946,1
2018-05-17,1180.SR,35.85,28.2473,1
2018-05-17,1211.SR,18.5667,17.5515,1
2018-05-17,2010.SR,117.6,105.2055,1
2018-05-17,2380.SR,17.245,13.1223,1
2018-05-17,7010.SR,33.04,29.6488,1
2018-05-20,1120.SR,22.3437,19.0293,1
2018-05-20,1150.SR,10.2,9.5046,1
2018-05-20,1180.SR,35.1,28.2978,1
2018-05-20,1211.SR,18.5333,17.5626,1
2018-05-20,2010.SR,117.2,105.3,1
2018-05-20,2380.SR,17.371,13.1646,1
2018-05-20,7010.SR,32.96,29.6664,1
2018-05-21,1120.SR,22.3979,19.0565,1
2018-05-21,1150.SR,10.19,9.5146,1
2018-05-21,1180.SR,34.5,28.3454,1
2018-05-21,1211.SR,18.6333,17.5751,1
2018-05-21,2010.SR,117.0,105.3955,1
2018-05-21,2380.SR,16.9508,13.2052,1
2018-05-21,7010.SR,33.4,29.6862,1
2018-05-22,1120.SR,22.5604,19.0847,1
2018-05-22,1150.SR,10.21,9.525,1
2018-05-22,1180.SR,34.05,28.3904,1
2018-05-22,1211.SR,18.5667,17.5876,1
2018-05-22,2010.SR,121.0,105.511,1
2018-05-22,2380.SR,17.0909,13.2468,1
2018-05-22,7010.SR,33.84,29.7084,1
2018-05-23,1120.SR,22.425,19.1115,1
2018-05-23,1150.SR,10.23,9.5354,1
2018-05-23,1180.SR,34.65,28.4387,1
2018-05-23,1211.SR,18.7667,17.6008,1
2018-05-23,2010.SR,119.8,105.6215,1
2018-05-23,2380.SR,17.5111,13.2905,1
2018-05-23,7010.SR,34.32,29.7322,1
2018-05-24,1120.SR,22.5875,19.1383,1
2018-05-24,1150.SR,10.26,9.5457,1
2018-05-24,1180.SR,34.5,28.4854,1
2018-05-24,1211.SR,18.8,17.6132,1
2018-05-24,2010.SR,121.4,105.7385,1
2018-05-24,2380.SR,17.8263,13.3357,1
2018-05-24,7010.SR,34.6,29.7578,1
2018-05-27,1120.SR,22.425,19.1636,1
2018-05-27,1150.SR,10.19,9.5556,1
2018-05-27,1180.SR,34.2,28.5292,1
2018-05-27,1211.SR,18.5667,17.6228,1
2018-05-27,2010.SR,121.0,105.853,1
2018-05-27,2380.SR,17.6863,13.3795,1
2018-05-27,7010.SR,34.84,29.7838,1
2018-05-28,1120.SR,22.4792,19.1888,1
2018-05-28,1150.SR,10.26,9.5657,1
2018-05-28,1180.SR,34.275,28.5726,1
2018-05-28,1211.SR,18.7667,17.633,1
2018-05-28,2010.SR,121.0,105.967,1
2018-05-28,2380.SR,17.7913,13.4235,1
2018-05-28,7010.SR,35.04,29.8094,1
2018-05-29,1120.SR,22.7229,19.2133,1
2018-05-29,1150.SR,10.3,9.5758,1
2018-05-29,1180.SR,34.5375,28.6152,1
2018-05-29,1211.SR,18.8667,17.6422,1
2018-05-29,2010.SR,123.0,106.09,1
2018-05-29,2380.SR,17.7913,13.4672,1
2018-05-29,7010.SR,35.16,29.8352,1
2018-05-30,1120.SR,22.6417,19.2359,1
2018-05-30,1150.SR,10.41,9.5854,1
2018-05-30,1180.SR,34.6125,28.6566,1
2018-05-30,1211.SR,18.9333,17.6528,1
2018-05-30,2010.SR,125.0,106.2225,1
2018-05-30,2380.SR,17.7913,13.5114,1
2018-05-30,7010.SR,35.12,29.8608,1
2018-05-31,1120.SR,23.1562,19.2619,1
2018-05-31,1150.SR,10.53,9.5958,1
2018-05-31,1180.SR,35.25,28.7003,1
2018-05-31,1211.SR,19.7,17.6672,1
2018-05-31,2010.SR,130.4,106.3815,1
2018-05-31,2380.SR,18.2816,13.5584,1
2018-05-31,7010.SR,35.44,29.8884,1
2018-06-03,1120.SR,24.3479,19.2942,1
2018-06-03,1150.SR,10.77,9.6076,1
2018-06-03,1180.SR,36.0375,28.75,1
2018-06-03,1211.SR,19.7,17.683,1
2018-06-03,2010.SR,129.2,106.535,1
2018-06-03,2380.SR,18.5268,13.6067,1
2018-06-03,7010.SR,36.56,29.9212,1
2018-06-04,1120.SR,23.9958,19.3238,1
2018-06-04,1150.SR,10.89,9.6194,1
2018-06-04,1180.SR,36.45,28.7998,1
2018-06-04,1211.SR,19.6667,17.698,1
2018-06-04,2010.SR,129.6,106.6875,1
2018-06-04,2380.SR,18.1766,13.6529,1
2018-06-04,7010.SR,37.08,29.9564,1
2018-06-05,1120.SR,23.8604,19.3529,1
2018-06-05,1150.SR,10.95,9.6319,1
2018-06-05,1180.SR,37.05,28.854,1
2018-06-05,1211.SR,19.8333,17.713,1
2018-06-05,2010.SR,129.4,106.8395,1
2018-06-05,2380.SR,18.4918,13.7008,1
2018-06-05,7010.SR,36.8,29.9902,1
2018-06-06,1120.SR,23.6979,19.3812,1
2018-06-06,1150.SR,10.9,9.6442,1
2018-06-06,1180.SR,36.5625,28.9058,1
2018-06-06,1211.SR,19.8333,17.728,1
2018-06-06,2010.SR,127.4,106.9815,1
2018-06-06,2380.SR,18.4567,13.7486,1
2018-06-06,7010.SR,36.72,30.0236,1
2018-06-07,1120.SR,23.6167,19.4091,1
2018-06-07,1150.SR,10.77,9.6558,1
2018-06-07,1180.SR,36.375,28.9567,1
2018-06-07,1211.SR,19.7,17.7423,1
2018-06-07,2010.SR,126.8,107.1205,1
2018-06-07,2380.SR,18.4918,13.7965,1
2018-06-07,7010.SR,35.8,30.0524,1
2018-06-10,1120.SR,23.5354,19.4366,1
2018-06-10,1150.SR,10.7,9.667,1
2018-06-10,1180.SR,36.4125,29.0078,1
2018-06-10,1211.SR,19.5,17.7557,1
2018-06-10,2010.SR,125.2,107.2515,1
2018-06-10,2380.SR,18.912,13.8465,1
2018-06-10,7010.SR,35.28,30.0786,1
2018-06-11,1120.SR,23.5354,19.4641,1
2018-06-11,1150.SR,10.77,9.6786,1
2018-06-11,1180.SR,36.4875,29.0592,1
2018-06-11,1211.SR,19.1,17.767,1
2018-06-11,2010.SR,126.2,107.3875,1
2018-06-11,2380.SR,19.4374,13.8991,1
2018-06-11,7010.SR,34.84,30.1026,1
2018-06-12,1120.SR,23.5625,19.4917,1
2018-06-12,1150.SR,10.85,9.6906,1
2018-06-12,1180.SR,36.1875,29.1091,1
2018-06-12,1211.SR,19.0667,17.7782,1
2018-06-12,2010.SR,126.6,107.5255,1
2018-06-12,2380.SR,19.7876,13.9535,1
2018-06-12,7010.SR,35.04,30.1276,1
2018-06-13,1120.SR,23.5625,19.5194,1
2018-06-13,1150.SR,10.85,9.7026,1
2018-06-13,1180.SR,36.1875,29.1591,1
2018-06-13,1211.SR,19.0667,17.7893,1
2018-06-13,2010.SR,126.6,107.6635,1
2018-06-13,2380.SR,19.7876,14.0079,1
2018-06-13,7010.SR,35.04,30.1526,1
2018-06-14,1120.SR,23.5625,19.5456,1
2018-06-14,1150.SR,10.85,9.7134,1
2018-06-14,1180.SR,36.1875,29.2042,1
2018-06-14,1211.SR,19.0667,17.7965,1
2018-06-14,2010.SR,126.6,107.7975,1
2018-06-14,2380.SR,19.7876,14.0604,1
2018-06-14,7010.SR,35.04,30.1772,1
2018-06-17,1120.SR,23.5625,19.5724,1
2018-06-17,1150.SR,10.85,9.7236,1
2018-06-17,1180.SR,36.1875,29.2514,1
2018-06-17,1211.SR,19.0667,17.8028,1
2018-06-17,2010.SR,126.6,107.9325,1
2018-06-17,2380.SR,19.7876,14.1121,1
2018-06-17,7010.SR,35.04,30.2014,1
2018-06-18,1120.SR,23.5625,19.5984,1
2018-06-18,1150.SR,10.85,9.7323,1
2018-06-18,1180.SR,36.1875,29.2964,1
2018-06-18,1211.SR,19.0667,17.809,1
2018-06-18,2010.SR,126.6,108.0655,1
2018-06-18,2380.SR,19.7876,14.1643,1
2018-06-18,7010.SR,35.04,30.226,1
2018-06-19,1120.SR,23.5625,19.6236,1
2018-06-19,1150.SR,10.85,9.7418,1
2018-06-19,1180.SR,36.1875,29.3406,1
2018-06-19,1211.SR,19.0667,17.8163,1
2018-06-19,2010.SR,126.6,108.1945,1
2018-06-19,2380.SR,19.7876,14.2166,1
2018-06-19,7010.SR,35.04,30.2506,1
2018-06-20,1120.SR,23.075,19.6461,1
2018-06-20,1150.SR,10.64,9.7502,1
2018-06-20,1180.SR,35.85,29.3836,1
2018-06-20,1211.SR,18.8,17.8215,1
2018-06-20,2010.SR,125.8,108.3195,1
2018-06-20,2380.SR,19.7526,14.2688,1
2018-06-20,7010.SR,34.56,30.273,1
2018-06-21,1120.SR,23.1833,19.6691,1
2018-06-21,1150.SR,10.65,9.7587,1
2018-06-21,1180.SR,36.075,29.4274,1
2018-06-21,1211.SR,19.0,17.8275,1
2018-06-21,2010.SR,126.0,108.4425,1
2018-06-21,2380.SR,19.6475,14.3203,1
2018-06-21,7010.SR,35.0,30.3028,1
2018-06-24,1120.SR,23.725,19.6938,1
2018-06-24,1150.SR,10.83,9.7678,1
2018-06-24,1180.SR,36.6375,29.4746,1
2018-06-24,1211.SR,19.2,17.835,1
2018-06-24,2010.SR,128.6,108.5775,1
2018-06-24,2380.SR,19.7526,14.3719,1
2018-06-24,7010.SR,35.96,30.3406,1
2018-06-25,1120.SR,23.6437,19.7184,1
2018-06-25,1150.SR,10.67,9.7757,1
2018-06-25,1180.SR,36.825,29.5235,1
2018-06-25,1211.SR,19.3,17.8435,1
2018-06-25,2010.SR,128.2,108.7105,1
2018-06-25,2380.SR,19.6825,14.4224,1
2018-06-25,7010.SR,36.0,30.3772,1
2018-06-26,1120.SR,23.6167,19.7435,1
2018-06-26,1150.SR,10.66,9.7844,1
2018-06-26,1180.SR,36.825,29.5744,1
2018-06-26,1211.SR,19.1667,17.8523,1
2018-06-26,2010.SR,127.0,108.8385,1
2018-06-26,2380.SR,19.9627,14.475,1
2018-06-26,7010.SR,35.72,30.4118,1
2018-06-27,1120.SR,23.5083,19.768,1
2018-06-27,1150.SR,10.75,9.7935,1
2018-06-27,1180.SR,36.9375,29.6258,1
2018-06-27,1211.SR,19.3333,17.862,1
2018-06-27,2010.SR,127.2,108.9675,1
2018-06-27,2380.SR,19.9277,14.5274,1
2018-06-27,7010.SR,35.72,30.4464,1
2018-06-28,1120.SR,23.3729,19.7918,1
2018-06-28,1150.SR,10.71,9.8024,1
2018-06-28,1180.SR,36.45,29.6748,1
2018-06-28,1211.SR,19.0667,17.8703,1
2018-06-28,2010.SR,126.2,109.0915,1
2018-06-28,2380.SR,19.8576,14.5795,1
2018-06-28,7010.SR,35.88,30.4818,1
2018-07-01,1120.SR,23.5083,19.8163,1
2018-07-01,1150.SR,10.75,9.8115,1
2018-07-01,1180.SR,36.75,29.7253,1
2018-07-01,1211.SR,18.9667,17.8782,1
2018-07-01,2010.SR,126.0,109.2145,1
2018-07-01,2380.SR,19.9977,14.6323,1
2018-07-01,7010.SR,36.0,30.5178,1
2018-07-02,1120.SR,23.3729,19.8439,1
2018-07-02,1150.SR,10.69,9.8207,1
2018-07-02,1180.SR,36.1875,29.78,1
2018-07-02,1211.SR,18.7333,17.8865,1
2018-07-02,2010.SR,124.0,109.3345,1
2018-07-02,2380.SR,19.6825,14.6824,1
2018-07-02,7010.SR,35.72,30.556,1
2018-07-03,1120.SR,23.2375,19.871,1
2018-07-03,1150.SR,10.64,9.8296,1
2018-07-03,1180.SR,35.475,29.8294,1
2018-07-03,1211.SR,18.8,17.8955,1
2018-07-03,2010.SR,123.4,109.4445,1
2018-07-03,2380.SR,19.4023,14.7313,1
2018-07-03,7010.SR,35.64,30.5958,1
2018-07-04,1120.SR,23.2375,19.8983,1
2018-07-04,1150.SR,10.61,9.8386,1
2018-07-04,1180.SR,35.25,29.8781,1
2018-07-04,1211.SR,18.6333,17.9032,1
2018-07-04,2010.SR,124.4,109.5625,1
2018-07-04,2380.SR,19.1922,14.7793,1
2018-07-04,7010.SR,35.68,30.6342,1
2018-07-05,1120.SR,22.9125,19.9233,1
2018-07-05,1150.SR,10.53,9.8476,1
2018-07-05,1180.SR,34.6875,29.9231,1
2018-07-05,1211.SR,18.5,17.9085,1
2018-07-05,2010.SR,123.6,109.6655,1
2018-07-05,2380.SR,18.4918,14.8235,1
2018-07-05,7010.SR,35.36,30.6694,1
2018-07-08,1120.SR,22.9396,19.949,1
2018-07-08,1150.SR,10.53,9.8571,1
2018-07-08,1180.SR,35.2125,29.9704,1
2018-07-08,1211.SR,18.7667,17.9168,1
2018-07-08,2010.SR,123.6,109.7745,1
2018-07-08,2380.SR,18.9471,14.8703,1
2018-07-08,7010.SR,34.52,30.701,1
2018-07-09,1120.SR,23.5083,19.9779,1
2018-07-09,1150.SR,10.65,9.8674,1
2018-07-09,1180.SR,36.225,30.023,1
2018-07-09,1211.SR,19.2667,17.9275,1
2018-07-09,2010.SR,125.8,109.8945,1
2018-07-09,2380.SR,19.4023,14.9194,1
2018-07-09,7010.SR,34.4,30.7328,1
2018-07-10,1120.SR,23.8333,20.0083,1
2018-07-10,1150.SR,10.77,9.8783,1
2018-07-10,1180.SR,36.6,30.0775,1
2018-07-10,1211.SR,19.1667,17.9377,1
2018-07-10,2010.SR,127.0,110.0205,1
2018-07-10,2380.SR,19.6475,14.9696,1
2018-07-10,7010.SR,34.8,30.7666,1
2018-07-11,1120.SR,23.725,20.0368,1
2018-07-11,1150.SR,10.72,9.8872,1
2018-07-11,1180.SR,36.3375,30.1282,1
2018-07-11,1211.SR,19.0,17.9462,1
2018-07-11,2010.SR,127.4,110.1485,1
2018-07-11,2380.SR,19.6125,15.0181,1
2018-07-11,7010.SR,34.76,30.799,1
2018-07-12,1120.SR,23.6437,20.0651,1
2018-07-12,1150.SR,10.66,9.8961,1
2018-07-12,1180.SR,35.5125,30.1765,1
2018-07-12,1211.SR,19.0667,17.9555,1
2018-07-12,2010.SR,126.8,110.2735,1
2018-07-12,2380.SR,19.3323,15.0656,1
2018-07-12,7010.SR,34.8,30.832,1
2018-07-15,1120.SR,23.7521,20.0956,1
2018-07-15,1150.SR,10.79,9.906,1
2018-07-15,1180.SR,35.6625,30.2276,1
2018-07-15,1211.SR,19.2,17.967,1
2018-07-15,2010.SR,128.2,110.4115,1
2018-07-15,2380.SR,19.4374,15.1141,1
2018-07-15,7010.SR,34.88,30.866,1
2018-07-16,1120.SR,24.2125,20.1289,1
2018-07-16,1150.SR,10.99,9.9168,1
2018-07-16,1180.SR,36.2625,30.284,1
2018-07-16,1211.SR,19.5,17.9812,1
2018-07-16,2010.SR,129.0,110.5515,1
2018-07-16,2380.SR,19.5775,15.1641,1
2018-07-16,7010.SR,35.36,30.9068,1
2018-07-17,1120.SR,24.3479,20.1641,1
2018-07-17,1150.SR,10.91,9.9272,1
2018-07-17,1180.SR,36.15,30.3404,1
2018-07-17,1211.SR,19.3333,17.9946,1
2018-07-17,2010.SR,128.4,110.6875,1
2018-07-17,2380.SR,19.4023,15.2166,1
2018-07-17,7010.SR,35.2,30.9456,1
2018-07-18,1120.SR,24.4292,20.2009,1
2018-07-18,1150.SR,10.93,9.9393,1
2018-07-18,1180.SR,36.0375,30.3997,1
2018-07-18,1211.SR,19.2333,18.0103,1
2018-07-18,2010.SR,129.4,110.8445,1
2018-07-18,2380.SR,19.3323,15.2681,1
2018-07-18,7010.SR,35.16,30.983,1
2018-07-19,1120.SR,23.9417,20.2344,1
2018-07-19,1150.SR,11.1,9.9512,1
2018-07-19,1180.SR,36.0375,30.4554,1
2018-07-19,1211.SR,19.3667,18.0243,1
2018-07-19,2010.SR,129.6,110.9975,1
2018-07-19,2380.SR,19.4023,15.3196,1
2018-07-19,7010.SR,35.04,31.0172,1
2018-07-22,1120.SR,24.0771,20.2694,1
2018-07-22,1150.SR,11.15,9.9638,1
2018-07-22,1180.SR,36.0,30.5121,1
2018-07-22,1211.SR,19.6,18.0408,1
2018-07-22,2010.SR,129.4,111.154,1
2018-07-22,2380.SR,19.4374,15.3713,1
2018-07-22,7010.SR,35.0,31.0532,1
2018-07-23,1120.SR,24.2396,20.3044,1
2018-07-23,1150.SR,11.14,9.9742,1
2018-07-23,1180.SR,35.925,30.569,1
2018-07-23,1211.SR,19.3333,18.0544,1
2018-07-23,2010.SR,129.2,111.3085,1
2018-07-23,2380.SR,20.0678,15.4253,1
2018-07-23,7010.SR,35.04,31.0908,1
2018-07-24,1120.SR,24.05,20.3375,1
2018-07-24,1150.SR,11.15,9.985,1
2018-07-24,1180.SR,35.85,30.6268,1
2018-07-24,1211.SR,19.2667,18.0676,1
2018-07-24,2010.SR,129.4,111.4645,1
2018-07-24,2380.SR,20.6982,15.4819,1
2018-07-24,7010.SR,35.24,31.13,1
2018-07-25,1120.SR,24.2937,20.3725,1
2018-07-25,1150.SR,11.16,9.9962,1
2018-07-25,1180.SR,35.5875,30.6847,1
2018-07-25,1211.SR,19.4667,18.0822,1
2018-07-25,2010.SR,129.8,111.6225,1
2018-07-25,2380.SR,20.5581,15.5388,1
2018-07-25,7010.SR,35.0,31.1678,1
2018-07-26,1120.SR,24.1854,20.4058,1
2018-07-26,1150.SR,11.14,10.0072,1
2018-07-26,1180.SR,35.175,30.7384,1
2018-07-26,1211.SR,19.1667,18.094,1
2018-07-26,2010.SR,129.8,111.78,1
2018-07-26,2380.SR,20.1728,15.5919,1
2018-07-26,7010.SR,34.72,31.2042,1
2018-07-29,1120.SR,24.1042,20.4386,1
2018-07-29,1150.SR,11.18,10.0188,1
2018-07-29,1180.SR,34.6125,30.79,1
2018-07-29,1211.SR,19.1333,18.1068,1
2018-07-29,2010.SR,129.8,111.9375,1
2018-07-29,2380.SR,19.5424,15.6408,1
2018-07-29,7010.SR,34.76,31.2414,1
2018-07-30,1120.SR,24.05,20.472,1
2018-07-30,1150.SR,11.39,10.0322,1
2018-07-30,1180.SR,34.725,30.8476,1
2018-07-30,1211.SR,19.1667,18.1196,1
2018-07-30,2010.SR,129.4,112.097,1
2018-07-30,2380.SR,19.5074,15.69,1
2018-07-30,7010.SR,34.76,31.2812,1
2018-07-31,1120.SR,23.9417,20.5037,1
2018-07-31,1150.SR,11.52,10.0462,1
2018-07-31,1180.SR,34.725,30.9025,1
2018-07-31,1211.SR,19.1667,18.1314,1
2018-07-31,2010.SR,128.8,112.253,1
2018-07-31,2380.SR,19.6125,15.7397,1
2018-07-31,7010.SR,34.6,31.3194,1
2018-08-01,1120.SR,23.8062,20.5358,1
2018-08-01,1150.SR,11.62,10.0608,1
2018-08-01,1180.SR,34.7625,30.9588,1
2018-08-01,1211.SR,19.2667,18.1433,1
2018-08-01,2010.SR,128.8,112.4045,1
2018-08-01,2380.SR,19.7175,15.79,1
2018-08-01,7010.SR,34.4,31.3556,1
2018-08-02,1120.SR,23.6167,20.5664,1
2018-08-02,1150.SR,11.43,10.0741,1
2018-08-02,1180.SR,34.9125,31.0166,1
2018-08-02,1211.SR,19.1667,18.1556,1
2018-08-02,2010.SR,128.6,112.555,1
2018-08-02,2380.SR,19.4724,15.839,1
2018-08-02,7010.SR,34.52,31.3978,1
2018-08-05,1120.SR,23.6979,20.5971,1
2018-08-05,1150.SR,11.43,10.087,1
2018-08-05,1180.SR,34.725,31.0715,1
2018-08-05,1211.SR,19.1667,18.1671,1
2018-08-05,2010.SR,128.2,112.699,1
2018-08-05,2380.SR,19.5775,15.8888,1
2018-08-05,7010.SR,34.28,31.434,1
2018-08-06,1120.SR,23.7792,20.6287,1
2018-08-06,1150.SR,11.32,10.0999,1
2018-08-06,1180.SR,34.35,31.1245,1
2018-08-06,1211.SR,19.0333,18.1786,1
2018-08-06,2010.SR,128.0,112.8395,1
2018-08-06,2380.SR,19.6125,15.9389,1
2018-08-06,7010.SR,34.2,31.4688,1
2018-08-07,1120.SR,23.8062,20.6606,1
2018-08-07,1150.SR,11.27,10.1126,1
2018-08-07,1180.SR,34.2,31.177,1
2018-08-07,1211.SR,19.1667,18.1884,1
2018-08-07,2010.SR,128.0,112.983,1
2018-08-07,2380.SR,19.7175,15.9875,1
2018-08-07,7010.SR,34.4,31.5042,1
2018-08-08,1120.SR,23.6708,20.6913,1
2018-08-08,1150.SR,11.37,10.1252,1
2018-08-08,1180.SR,33.9,31.227,1
2018-08-08,1211.SR,19.0333,18.1974,1
2018-08-08,2010.SR,127.4,113.123,1
2018-08-08,2380.SR,18.1065,16.028,1
2018-08-08,7010.SR,34.24,31.54,1
2018-08-09,1120.SR,23.6437,20.7219,1
2018-08-09,1150.SR,11.32,10.1378,1
2018-08-09,1180.SR,33.15,31.2718,1
2018-08-09,1211.SR,19.0,18.2076,1
2018-08-09,2010.SR,126.8,113.26,1
2018-08-09,2380.SR,17.7213,16.0665,1
2018-08-09,7010.SR,34.08,31.5758,1
2018-08-12,1120.SR,23.3458,20.7508,1
2018-08-12,1150.SR,11.1,10.1489,1
2018-08-12,1180.SR,32.1,31.3098,1
2018-08-12,1211.SR,19.0,18.2148,1
2018-08-12,2010.SR,126.2,113.392,1
2018-08-12,2380.SR,17.273,16.1023,1
2018-08-12,7010.SR,33.48,31.6082,1
2018-08-13,1120.SR,22.75,20.7772,1
2018-08-13,1150.SR,10.93,10.1591,1
2018-08-13,1180.SR,30.9,31.3373,0
2018-08-13,1211.SR,18.3667,18.2176,1
2018-08-13,2010.SR,123.2,113.506,1
2018-08-13,2380.SR,17.1469,16.1381,1
2018-08-13,7010.SR,32.64,31.6354,1
2018-08-14,1120.SR,22.8042,20.8042,1
2018-08-14,1150.SR,10.99,10.1699,1
2018-08-14,1180.SR,31.125,31.3634,0
2018-08-14,1211.SR,18.6333,18.2224,1
2018-08-14,2010.SR,123.4,113.628,1
2018-08-14,2380.SR,17.329,16.1769,1
2018-08-14,7010.SR,32.0,31.657,1
