date,equal_weight_return,tasi_proxy_close,tasi_proxy_sma200,above_tasi_sma200,regime_valid
2016-03-16,0.011227,86.2377,97.9677,False,True
2016-03-17,0.013191,87.3752,97.7843,False,True
2016-03-20,0.01119,88.3529,97.6089,False,True
2016-03-21,-0.000863,88.2767,97.4334,False,True
2016-03-22,-0.011586,87.254,97.2482,False,True
2016-03-23,-0.00159,87.1153,97.065,False,True
2016-03-24,-0.021222,85.2665,96.8605,False,True
2016-03-27,-0.000999,85.1813,96.6614,False,True
2016-03-28,0.000104,85.1902,96.4638,False,True
2016-03-29,-0.034757,82.2292,96.252,False,True
2016-03-30,0.008631,82.9389,96.0476,False,True
2016-03-31,-0.001322,82.8292,95.8583,False,True
2016-04-03,-0.011927,81.8413,95.6698,False,True
2016-04-04,0.012034,82.8262,95.4865,False,True
2016-04-05,-0.007417,82.2118,95.2977,False,True
2016-04-06,0.00458,82.5884,95.107,False,True
2016-04-07,0.008794,83.3146,94.9322,False,True
2016-04-10,0.009528,84.1085,94.7753,False,True
2016-04-11,-0.007769,83.455,94.6135,False,True
2016-04-12,0.007995,84.1223,94.4498,False,True
2016-04-13,0.009839,84.9499,94.2862,False,True
2016-04-14,0.013797,86.122,94.1257,False,True
2016-04-17,-0.011013,85.1735,93.9657,False,True
2016-04-18,0.009184,85.9557,93.8173,False,True
2016-04-19,0.026181,88.2061,93.681,False,True
2016-04-20,-0.00252,87.9839,93.5176,False,True
2016-04-21,0.023536,90.0547,93.368,False,True
2016-04-24,0.012452,91.1761,93.2213,False,True
2016-04-25,0.042574,95.0578,93.0915,True,True
2016-04-26,-0.017821,93.3638,92.9446,True,True
2016-04-27,0.011706,94.4567,92.8032,True,True
2016-04-28,0.000858,94.5378,92.6622,True,True
2016-05-01,0.002602,94.7838,92.5225,True,True
2016-05-02,-0.009581,93.8757,92.3754,True,True
2016-05-03,-0.010818,92.8601,92.2244,True,True
2016-05-04,-0.010932,91.8449,92.0724,False,True
2016-05-05,0.015735,93.2901,91.9403,True,True
2016-05-08,0.00071,93.3563,91.8075,True,True
2016-05-09,0.003589,93.6914,91.6701,True,True
2016-05-10,-0.009085,92.8402,91.5291,True,True
2016-05-11,0.003471,93.1624,91.4095,True,True
2016-05-12,0.008337,93.9391,91.2892,True,True
2016-05-15,0.0,93.9391,91.1752,True,True
2016-05-16,-0.005082,93.4617,91.0591,True,True
2016-05-17,0.00418,93.8524,90.959,True,True
2016-05-18,-0.000167,93.8367,90.8572,True,True
2016-05-19,-0.009621,92.9339,90.7429,True,True
2016-05-22,-0.01476,91.5622,90.6262,True,True
2016-05-23,-0.032082,88.6247,90.4987,False,True
2016-05-24,-0.014998,87.2955,90.3658,False,True
2016-05-25,0.007848,87.9806,90.2532,False,True
2016-05-26,-0.004567,87.5788,90.1393,False,True
2016-05-29,-0.010851,86.6285,90.0403,False,True
2016-05-30,-0.01,85.7622,89.9501,False,True
2016-05-31,0.015787,87.116,89.8648,False,True
2016-06-01,0.00245,87.3295,89.8194,False,True
2016-06-02,0.003152,87.6047,89.8035,False,True
2016-06-05,-0.017404,86.08,89.7396,False,True
2016-06-06,0.007773,86.7491,89.6938,False,True
2016-06-07,0.008738,87.5071,89.6388,False,True
2016-06-08,0.00882,88.279,89.5793,False,True
2016-06-09,-0.003427,87.9764,89.5288,False,True
2016-06-12,-0.007937,87.2781,89.4798,False,True
2016-06-13,0.002039,87.4561,89.4359,False,True
2016-06-14,0.013367,88.6252,89.395,False,True
2016-06-15,-0.00292,88.3664,89.3499,False,True
2016-06-16,-0.006249,87.8142,89.2983,False,True
2016-06-19,0.000546,87.8622,89.2413,False,True
2016-06-20,0.003255,88.1482,89.1753,False,True
2016-06-21,0.001074,88.2429,89.1136,False,True
2016-06-22,0.000964,88.328,89.0576,False,True
2016-06-23,0.001104,88.4255,89.0118,False,True
2016-06-26,-0.015432,87.0609,88.9566,False,True
2016-06-27,-0.004152,86.6994,88.902,False,True
2016-06-28,0.003476,87.0007,88.8553,False,True
2016-06-29,0.001123,87.0985,88.8165,False,True
2016-06-30,-0.000617,87.0447,88.7742,False,True
2016-07-03,0.0,87.0447,88.7319,False,True
2016-07-04,0.0,87.0447,88.6896,False,True
2016-07-05,0.0,87.0447,88.6543,False,True
2016-07-06,0.0,87.0447,88.6139,False,True
2016-07-10,0.010648,87.9715,88.5853,False,True
2016-07-11,0.001662,88.1177,88.5577,False,True
2016-07-12,0.017948,89.6993,88.5322,True,True
2016-07-14,0.006613,90.2925,88.5074,True,True
2016-07-17,0.000961,90.3792,88.473,True,True
2016-07-18,-0.001334,90.2587,88.4295,True,True
2016-07-19,-0.011138,89.2533,88.3679,True,True
2016-07-20,-0.005001,88.807,88.3065,True,True
2016-07-21,-0.00258,88.5779,88.2434,True,True
2016-07-24,-0.010739,87.6267,88.1748,False,True
2016-07-25,0.00034,87.6565,88.1127,False,True
2016-07-26,-0.008195,86.9382,88.0364,False,True
2016-07-27,-0.004405,86.5552,87.9621,False,True
2016-07-28,-0.014592,85.2922,87.8866,False,True
2016-07-31,-0.005007,84.8651,87.8284,False,True
2016-08-01,0.009896,85.7049,87.7795,False,True
2016-08-02,-0.014255,84.4832,87.7285,False,True
2016-08-03,-0.003129,84.2188,87.6728,False,True
2016-08-04,0.000719,84.2794,87.6342,False,True
2016-08-07,0.00565,84.7556,87.5952,False,True
2016-08-08,0.003585,85.0594,87.5547,False,True
2016-08-09,0.013445,86.203,87.5278,False,True
2016-08-10,-0.003998,85.8583,87.4972,False,True
2016-08-11,-0.004431,85.4779,87.4728,False,True
2016-08-14,0.005609,85.9574,87.4445,False,True
2016-08-15,-0.00358,85.6497,87.4195,False,True
2016-08-16,-0.005017,85.2199,87.3981,False,True
2016-08-17,-0.01392,84.0337,87.3647,False,True
2016-08-18,0.000388,84.0663,87.332,False,True
2016-08-21,-0.003778,83.7487,87.2848,False,True
2016-08-22,-0.016127,82.3981,87.2325,False,True
2016-08-23,0.004122,82.7378,87.1956,False,True
2016-08-24,-0.012191,81.7291,87.1436,False,True
2016-08-25,-0.008732,81.0155,87.0916,False,True
2016-08-28,0.007818,81.6488,87.0379,False,True
2016-08-29,0.00122,81.7484,86.9757,False,True
2016-08-30,0.007334,82.348,86.9092,False,True
2016-08-31,-0.00472,81.9593,86.8416,False,True
2016-09-01,-0.00708,81.379,86.7664,False,True
2016-09-04,0.006635,81.919,86.6933,False,True
2016-09-05,0.018676,83.4489,86.6275,False,True
2016-09-06,-0.001933,83.2875,86.5605,False,True
2016-09-07,-0.005652,82.8168,86.4906,False,True
2016-09-08,0.004864,83.2197,86.419,False,True
2016-09-11,0.0,83.2197,86.3479,False,True
2016-09-12,0.0,83.2197,86.2846,False,True
2016-09-18,-0.024567,81.1752,86.2106,False,True
2016-09-19,-0.021764,79.4085,86.1317,False,True
2016-09-20,-0.002175,79.2358,86.0608,False,True
2016-09-21,0.002764,79.4548,85.9859,False,True
2016-09-22,0.0,79.4548,85.9115,False,True
2016-09-25,-0.003368,79.1872,85.8462,False,True
2016-09-26,0.008772,79.8818,85.795,False,True
2016-09-27,-0.040937,76.6117,85.7233,False,True
2016-09-28,-0.032574,74.1162,85.6299,False,True
2016-09-29,0.031456,76.4476,85.5333,False,True
2016-10-02,-0.019984,74.9199,85.4416,False,True
2016-10-03,-0.002938,74.6998,85.3497,False,True
2016-10-04,0.023398,76.4476,85.2586,False,True
2016-10-05,0.006945,76.9786,85.1796,False,True
2016-10-06,0.01378,78.0393,85.1082,False,True
2016-10-09,-0.016447,76.7558,85.03,False,True
2016-10-10,0.011768,77.659,84.9483,False,True
2016-10-11,0.013904,78.7388,84.8758,False,True
2016-10-12,0.005905,79.2037,84.8107,False,True
2016-10-13,0.001816,79.3476,84.7484,False,True
2016-10-16,-0.012016,78.3942,84.6787,False,True
2016-10-17,-0.00871,77.7113,84.6151,False,True
2016-10-18,-0.012841,76.7135,84.5468,False,True
2016-10-19,0.014828,77.851,84.5013,False,True
2016-10-20,0.017528,79.2156,84.4829,False,True
2016-10-23,0.020396,80.8313,84.4741,False,True
2016-10-24,0.011905,81.7936,84.4688,False,True
2016-10-25,0.030062,84.2525,84.4824,False,True
2016-10-26,0.003246,84.526,84.4975,True,True
2016-10-27,0.009789,85.3534,84.53,True,True
2016-10-30,0.012016,86.379,84.588,True,True
2016-10-31,0.006428,86.9343,84.6465,True,True
2016-11-01,0.001333,87.0502,84.6927,True,True
2016-11-02,-0.00859,86.3025,84.7579,True,True
2016-11-03,0.01759,87.8205,84.8325,True,True
2016-11-06,0.001127,87.9195,84.8892,True,True
2016-11-07,0.013684,89.1226,84.9536,True,True
2016-11-08,0.024275,91.286,85.0281,True,True
2016-11-09,-0.000338,91.2551,85.0975,True,True
2016-11-10,0.007832,91.9698,85.161,True,True
2016-11-13,0.004629,92.3955,85.2166,True,True
2016-11-14,-0.008928,91.5706,85.2691,True,True
2016-11-15,-0.015216,90.1772,85.322,True,True
2016-11-16,0.023098,92.2601,85.3818,True,True
2016-11-17,-0.004551,91.8402,85.4368,True,True
2016-11-20,-0.013011,90.6453,85.4907,True,True
2016-11-21,-0.010836,89.663,85.5402,True,True
2016-11-22,0.013364,90.8612,85.5964,True,True
2016-11-23,0.030267,93.6114,85.6693,True,True
2016-11-24,-0.002075,93.4171,85.7486,True,True
2016-11-27,0.00845,94.2065,85.834,True,True
2016-11-28,0.007755,94.937,85.9123,True,True
2016-11-29,-0.007847,94.1921,85.9836,True,True
2016-11-30,0.015941,95.6936,86.0571,True,True
2016-12-01,0.012694,96.9084,86.1315,True,True
2016-12-04,-0.002126,96.7023,86.2058,True,True
2016-12-05,0.004108,97.0995,86.2751,True,True
2016-12-06,0.005239,97.6083,86.3477,True,True
2016-12-07,-0.00723,96.9026,86.4239,True,True
2016-12-08,-0.000432,96.8607,86.4988,True,True
2016-12-11,0.010478,97.8756,86.5712,True,True
2016-12-12,-0.004952,97.3909,86.643,True,True
2016-12-13,-0.00798,96.6137,86.7065,True,True
2016-12-14,-0.004926,96.1378,86.7704,True,True
2016-12-15,0.003429,96.4675,86.8338,True,True
2016-12-18,0.005645,97.012,86.889,True,True
2016-12-19,-0.013941,95.6596,86.9393,True,True
2016-12-20,-0.007291,94.9621,86.9805,True,True
2016-12-21,0.005267,95.4623,87.0234,True,True
2016-12-22,0.005028,95.9423,87.0693,True,True
2016-12-25,0.014382,97.3221,87.1216,True,True
2016-12-26,0.0,97.3221,87.1784,True,True
2016-12-27,0.002512,97.5666,87.2398,True,True
2016-12-28,-0.002402,97.3322,87.2953,True,True
2016-12-29,-0.006516,96.698,87.3419,True,True
2017-01-01,0.000638,96.7596,87.3839,True,True
2017-01-02,0.005499,97.2917,87.429,True,True
2017-01-03,-4.4e-05,97.2875,87.4792,True,True
2017-01-04,-0.004722,96.828,87.5277,True,True
2017-01-05,0.001958,97.0176,87.5865,True,True
2017-01-08,-0.005397,96.494,87.643,True,True
2017-01-09,-0.007234,95.796,87.6961,True,True
2017-01-10,-0.006976,95.1277,87.7606,True,True
2017-01-11,-0.015678,93.6363,87.8141,True,True
2017-01-12,0.002628,93.8824,87.8693,True,True
2017-01-15,-0.001272,93.763,87.9289,True,True
2017-01-16,-0.010844,92.7462,87.9785,True,True
2017-01-17,0.010322,93.7035,88.036,True,True
2017-01-18,0.000508,93.7511,88.0918,True,True
2017-01-19,0.017444,95.3865,88.1522,True,True
2017-01-22,0.008967,96.2418,88.2128,True,True
2017-01-23,0.010739,97.2753,88.2819,True,True
2017-01-24,0.009009,98.1516,88.3521,True,True
2017-01-25,0.003594,98.5044,88.4198,True,True
2017-01-26,0.004037,98.9021,88.4837,True,True
2017-01-29,0.008744,99.767,88.5567,True,True
2017-01-30,-0.00434,99.334,88.6236,True,True
2017-01-31,-0.006516,98.6868,88.676,True,True
2017-02-01,-0.000914,98.5966,88.7291,True,True
2017-02-02,-0.006298,97.9756,88.7687,True,True
2017-02-05,-0.009036,97.0903,88.7982,True,True
2017-02-06,0.002514,97.3343,88.8096,True,True
2017-02-07,-0.002885,97.0535,88.8281,True,True
2017-02-08,-0.007252,96.3497,88.8375,True,True
2017-02-09,0.003896,96.725,88.8485,True,True
2017-02-12,0.007247,97.426,88.8617,True,True
2017-02-13,0.007841,98.19,88.8833,True,True
2017-02-14,-0.006258,97.5755,88.9068,True,True
2017-02-15,0.00677,98.2361,88.9388,True,True
2017-02-16,0.00749,98.9719,88.9672,True,True
2017-02-19,-0.000487,98.9237,88.995,True,True
2017-02-20,-0.008916,98.0417,89.0168,True,True
2017-02-21,0.001021,98.1418,89.0433,True,True
2017-02-22,-0.000238,98.1185,89.0681,True,True
2017-02-23,-0.001656,97.956,89.0882,True,True
2017-02-26,0.003022,98.252,89.1097,True,True
2017-02-27,-0.006748,97.589,89.1304,True,True
2017-02-28,8.4e-05,97.5972,89.1491,True,True
2017-03-01,0.002063,97.7986,89.1689,True,True
2017-03-02,0.007546,98.5365,89.1969,True,True
2017-03-05,-0.005786,97.9664,89.2289,True,True
2017-03-06,-0.00236,97.7352,89.2745,True,True
2017-03-07,0.000361,97.7705,89.3269,True,True
2017-03-08,-0.005054,97.2764,89.3733,True,True
2017-03-09,-0.008724,96.4277,89.4176,True,True
2017-03-12,-0.009874,95.4755,89.4618,True,True
2017-03-13,-0.006021,94.9007,89.5075,True,True
2017-03-14,0.004138,95.2933,89.5484,True,True
2017-03-15,0.006543,95.9169,89.5913,True,True
2017-03-16,0.016001,97.4516,89.6406,True,True
2017-03-19,0.000673,97.5172,89.6978,True,True
2017-03-20,-0.00525,97.0052,89.749,True,True
2017-03-21,-0.003519,96.6639,89.7948,True,True
2017-03-22,-0.014817,95.2316,89.8296,True,True
2017-03-23,0.012213,96.3947,89.8717,True,True
2017-03-26,0.000675,96.4597,89.9176,True,True
2017-03-27,-0.00342,96.1299,89.961,True,True
2017-03-28,0.002179,96.3393,89.9995,True,True
2017-03-29,0.001058,96.4412,90.0399,True,True
2017-03-30,0.010161,97.4212,90.0879,True,True
2017-04-03,-0.004335,96.9989,90.1336,True,True
2017-04-05,0.010838,98.0502,90.1831,True,True
2017-04-06,0.007016,98.7381,90.2356,True,True
2017-04-09,-0.003645,98.3782,90.2859,True,True
2017-04-10,0.007176,99.0841,90.3391,True,True
2017-04-11,-0.007445,98.3464,90.3956,True,True
2017-04-12,0.014131,99.7362,90.4608,True,True
2017-04-13,-0.003027,99.4343,90.5229,True,True
2017-04-16,-0.008816,98.5576,90.5802,True,True
2017-04-17,0.0005,98.6069,90.638,True,True
2017-04-18,-0.010612,97.5605,90.6906,True,True
2017-04-19,0.001727,97.729,90.744,True,True
2017-04-20,-0.001948,97.5386,90.7965,True,True
2017-04-23,0.006954,98.2168,90.8524,True,True
2017-04-24,0.001878,98.4013,90.9045,True,True
2017-04-25,-0.016172,96.81,90.948,True,True
2017-04-26,-0.000792,96.7333,90.9831,True,True
2017-04-27,0.007354,97.4447,91.0189,True,True
2017-04-30,0.022805,99.667,91.0653,True,True
2017-05-01,0.004895,100.1548,91.1148,True,True
2017-05-03,-0.002656,99.8888,91.168,True,True
2017-05-04,-0.00959,98.9309,91.2186,True,True
2017-05-07,-0.005567,98.3802,91.2676,True,True
2017-05-08,0.002522,98.6283,91.3226,True,True
2017-05-10,0.012141,99.8257,91.3835,True,True
2017-05-11,-0.009115,98.9157,91.4434,True,True
2017-05-14,-0.015892,97.3438,91.4973,True,True
2017-05-15,-0.003994,96.955,91.5556,True,True
2017-05-16,0.010614,97.9841,91.6212,True,True
2017-05-17,0.000679,98.0506,91.683,True,True
2017-05-18,0.000813,98.1303,91.7512,True,True
2017-05-21,0.011135,99.223,91.8262,True,True
2017-05-22,3.3e-05,99.2263,91.9009,True,True
2017-05-23,-0.008328,98.4,91.9692,True,True
2017-05-24,-0.007888,97.6238,92.032,True,True
2017-05-25,-0.006634,96.9761,92.0859,True,True
2017-05-28,-0.010084,95.9982,92.1366,True,True
2017-05-29,0.006783,96.6494,92.1924,True,True
2017-05-30,0.005816,97.2115,92.2487,True,True
2017-05-31,-0.000554,97.1577,92.3062,True,True
2017-06-01,-0.00104,97.0567,92.3654,True,True
2017-06-04,0.011566,98.1793,92.4361,True,True
2017-06-05,0.005814,98.7501,92.5096,True,True
2017-06-06,-0.003567,98.3978,92.5828,True,True
2017-06-07,0.00445,98.8357,92.665,True,True
2017-06-08,-0.009905,97.8567,92.7406,True,True
2017-06-11,-0.008655,97.0097,92.817,True,True
2017-06-12,0.001136,97.1199,92.8975,True,True
2017-06-13,-0.001482,96.9759,92.9741,True,True
2017-06-14,0.005716,97.5303,93.0531,True,True
2017-06-15,-0.006185,96.9271,93.1259,True,True
2017-06-18,0.006832,97.5892,93.2041,True,True
2017-06-19,0.027257,100.2492,93.2984,True,True
2017-06-20,-0.012529,98.9932,93.3838,True,True
2017-06-21,0.070153,105.9379,93.4963,True,True
2017-06-22,0.014637,107.4884,93.6173,True,True
2017-06-25,0.0,107.4884,93.7406,True,True
2017-06-26,0.0,107.4884,93.862,True,True
2017-06-27,0.0,107.4884,93.9833,True,True
2017-06-28,0.0,107.4884,94.1047,True,True
2017-06-29,0.0,107.4884,94.2362,True,True
2017-07-02,0.027141,110.4058,94.3912,True,True
2017-07-03,0.000492,110.4601,94.5473,True,True
2017-07-04,-0.030973,107.0388,94.6853,True,True
2017-07-05,-0.002647,106.7555,94.8218,True,True
2017-07-06,-0.009066,105.7876,94.9548,True,True
2017-07-09,-0.004943,105.2647,95.0817,True,True
2017-07-10,0.007595,106.0642,95.2289,True,True
2017-07-11,-0.001383,105.9175,95.3879,True,True
2017-07-12,0.00462,106.4068,95.5377,True,True
2017-07-13,0.000443,106.4539,95.6954,True,True
2017-07-16,0.002143,106.6821,95.8553,True,True
2017-07-17,-0.008322,105.7943,96.0021,True,True
2017-07-18,-0.00429,105.3404,96.1439,True,True
2017-07-19,-0.001018,105.2331,96.2798,True,True
2017-07-20,0.008687,106.1473,96.4268,True,True
2017-07-23,0.005259,106.7055,96.572,True,True
2017-07-24,-0.00512,106.1591,96.7091,True,True
2017-07-25,-0.00197,105.95,96.8429,True,True
2017-07-26,-0.00309,105.6226,96.9742,True,True
2017-07-27,-0.003529,105.2499,97.1085,True,True
2017-07-30,-0.006425,104.5736,97.2428,True,True
2017-07-31,-0.000404,104.5314,97.3819,True,True
2017-08-01,0.003162,104.8619,97.517,True,True
2017-08-02,-0.005002,104.3373,97.6426,True,True
2017-08-03,0.003963,104.7508,97.7622,True,True
2017-08-06,-0.000381,104.7108,97.8768,True,True
2017-08-07,0.008932,105.6461,97.9837,True,True
2017-08-08,0.004304,106.1008,98.0916,True,True
2017-08-09,0.009574,107.1166,98.2004,True,True
2017-08-10,-0.001625,106.9426,98.3032,True,True
2017-08-13,-0.000879,106.8486,98.4028,True,True
2017-08-14,-0.003905,106.4313,98.4997,True,True
2017-08-15,-0.002536,106.1613,98.599,True,True
2017-08-16,0.002315,106.4071,98.6919,True,True
2017-08-17,0.005118,106.9517,98.7871,True,True
2017-08-20,0.008999,107.9141,98.8811,True,True
2017-08-21,0.005159,108.4709,98.967,True,True
2017-08-22,0.010504,109.6103,99.0588,True,True
2017-08-23,0.004398,110.0923,99.1494,True,True
2017-08-24,-0.002213,109.8487,99.2366,True,True
2017-08-27,-0.006135,109.1748,99.3247,True,True
2017-08-28,0.009383,110.1991,99.4248,True,True
2017-08-29,-0.002501,109.9236,99.5131,True,True
2017-08-30,0.0,109.9236,99.6035,True,True
2017-08-31,0.0,109.9236,99.6999,True,True
2017-09-03,0.0,109.9236,99.8012,True,True
2017-09-04,0.0,109.9236,99.8965,True,True
2017-09-05,0.0,109.9236,99.9781,True,True
2017-09-06,0.0,109.9236,100.0606,True,True
2017-09-07,0.025939,112.7749,100.1534,True,True
2017-09-10,0.00267,113.0761,100.2441,True,True
2017-09-11,0.007359,113.9082,100.3427,True,True
2017-09-12,-0.0014,113.7488,100.433,True,True
2017-09-13,0.001324,113.8994,100.5179,True,True
2017-09-14,-0.003391,113.5131,100.602,True,True
2017-09-17,-2e-05,113.5108,100.6841,True,True
2017-09-18,0.002164,113.7565,100.7648,True,True
2017-09-19,-0.008541,112.785,100.8442,True,True
2017-09-20,0.0,112.785,100.9238,True,True
2017-09-21,0.0,112.785,100.9984,True,True
2017-09-24,0.0,112.785,101.0753,True,True
2017-09-25,-0.019496,110.5861,101.1452,True,True
2017-09-26,0.000504,110.6418,101.2177,True,True
2017-09-27,-0.000304,110.6081,101.2884,True,True
2017-09-28,0.009385,111.6462,101.3616,True,True
2017-10-01,-0.008422,110.7059,101.4368,True,True
2017-10-02,-0.001697,110.518,101.5146,True,True
2017-10-03,0.0,110.518,101.5899,True,True
2017-10-04,0.018408,112.5525,101.6729,True,True
2017-10-05,-0.005736,111.9068,101.7459,True,True
2017-10-08,-0.012288,110.5317,101.8119,True,True
2017-10-09,-0.011035,109.312,101.8706,True,True
2017-10-10,-0.011551,108.0493,101.9242,True,True
2017-10-11,-0.017154,106.1958,101.9717,True,True
2017-10-12,0.019139,108.2284,102.0291,True,True
2017-10-15,-0.010628,107.0781,102.078,True,True
2017-10-16,0.012643,108.4319,102.1337,True,True
2017-10-17,3.2e-05,108.4354,102.1918,True,True
2017-10-18,-0.00763,107.608,102.2447,True,True
2017-10-19,0.013313,109.0406,102.3074,True,True
2017-10-22,-0.001572,108.8693,102.3728,True,True
2017-10-23,-0.015315,107.202,102.4332,True,True
2017-10-24,0.007804,108.0386,102.5052,True,True
2017-10-25,-3.5e-05,108.0348,102.5759,True,True
2017-10-26,-0.00608,107.378,102.644,True,True
2017-10-29,0.011398,108.6019,102.7233,True,True
2017-10-30,-0.002415,108.3396,102.7965,True,True
2017-10-31,0.008905,109.3044,102.8742,True,True
2017-11-01,0.003282,109.6631,102.9456,True,True
2017-11-02,-0.001728,109.4736,103.0118,True,True
2017-11-05,0.010538,110.6273,103.0786,True,True
2017-11-06,0.006942,111.3953,103.1448,True,True
2017-11-07,-0.005306,110.8042,103.2063,True,True
2017-11-08,0.003148,111.153,103.2675,True,True
2017-11-09,0.000463,111.2045,103.3247,True,True
2017-11-12,-0.000722,111.1242,103.3837,True,True
2017-11-13,0.003534,111.517,103.4478,True,True
2017-11-14,0.005728,112.1558,103.5156,True,True
2017-11-15,-0.004341,111.6689,103.5841,True,True
2017-11-16,0.002639,111.9635,103.6584,True,True
2017-11-19,-0.00344,111.5784,103.7297,True,True
2017-11-20,-0.011466,110.299,103.7959,True,True
2017-11-21,-0.005746,109.6652,103.8625,True,True
2017-11-22,0.00446,110.1543,103.9296,True,True
2017-11-23,0.001494,110.3189,103.9941,True,True
2017-11-26,0.003461,110.7008,104.0566,True,True
2017-11-27,-0.001143,110.5743,104.1216,True,True
2017-11-28,0.004574,111.08,104.1858,True,True
2017-11-29,0.002511,111.3589,104.2478,True,True
2017-11-30,0.001253,111.4985,104.3107,True,True
2017-12-03,0.009615,112.5705,104.3833,True,True
2017-12-04,-0.003405,112.1872,104.4535,True,True
2017-12-05,-0.004906,111.6368,104.5211,True,True
2017-12-06,-0.003077,111.2933,104.5878,True,True
2017-12-07,0.008436,112.2322,104.6577,True,True
2017-12-10,0.001273,112.375,104.7316,True,True
2017-12-11,-0.007079,111.5796,104.8015,True,True
2017-12-12,0.003928,112.0179,104.8726,True,True
2017-12-13,-0.004431,111.5215,104.9376,True,True
2017-12-14,0.003271,111.8864,105.0072,True,True
2017-12-17,-0.001401,111.7296,105.0771,True,True
2017-12-18,0.015564,113.4686,105.1556,True,True
2017-12-19,0.004065,113.9298,105.2389,True,True
2017-12-20,0.000625,114.001,105.3268,True,True
2017-12-21,0.006498,114.7418,105.4231,True,True
2017-12-24,0.00074,114.8267,105.5227,True,True
2017-12-25,-0.001589,114.6442,105.6195,True,True
2017-12-26,0.009507,115.7341,105.7186,True,True
2017-12-27,-0.001562,115.5533,105.8091,True,True
2017-12-28,0.004918,116.1215,105.9021,True,True
2017-12-31,0.002719,116.4372,105.9993,True,True
2018-01-01,0.001897,116.6581,106.0992,True,True
2018-01-02,-0.005371,116.0315,106.2032,True,True
2018-01-03,0.012216,117.4489,106.3085,True,True
2018-01-04,0.004272,117.9506,106.416,True,True
2018-01-07,0.007272,118.8084,106.5293,True,True
2018-01-08,-0.002419,118.5209,106.6403,True,True
2018-01-09,0.003753,118.9658,106.7529,True,True
2018-01-10,0.009416,120.086,106.8662,True,True
2018-01-11,0.010227,121.3141,106.9878,True,True
2018-01-14,0.010576,122.5971,107.1105,True,True
2018-01-15,0.023877,125.5244,107.2444,True,True
2018-01-16,-0.000116,125.5098,107.3801,True,True
2018-01-17,0.001973,125.7575,107.5135,True,True
2018-01-18,0.006581,126.5851,107.6547,True,True
2018-01-21,0.000668,126.6697,107.7893,True,True
2018-01-22,-0.007466,125.724,107.9208,True,True
2018-01-23,0.003265,126.1344,108.0587,True,True
2018-01-24,-0.00743,125.1973,108.1916,True,True
2018-01-25,0.012698,126.787,108.3377,True,True
2018-01-28,-0.000836,126.6811,108.4825,True,True
2018-01-29,0.003408,127.1128,108.6304,True,True
2018-01-30,0.004619,127.7,108.7778,True,True
2018-01-31,0.0098,128.9515,108.9305,True,True
2018-02-01,-0.006182,128.1543,109.0873,True,True
2018-02-04,-0.006813,127.2811,109.24,True,True
2018-02-05,0.01161,128.7589,109.3966,True,True
2018-02-06,-0.007389,127.8076,109.5373,True,True
2018-02-07,-0.010487,126.4673,109.6688,True,True
2018-02-08,-0.005444,125.7788,109.7983,True,True
2018-02-11,-0.012308,124.2307,109.9248,True,True
2018-02-12,0.021316,126.8787,110.0673,True,True
2018-02-13,0.005243,127.5439,110.2119,True,True
2018-02-14,0.003188,127.9505,110.3525,True,True
2018-02-15,0.010373,129.2778,110.5043,True,True
2018-02-18,0.002628,129.6176,110.6657,True,True
2018-02-19,0.004171,130.1582,110.8317,True,True
2018-02-20,-0.001858,129.9163,110.9913,True,True
2018-02-21,-0.004481,129.3342,111.1478,True,True
2018-02-22,0.005258,130.0142,111.3072,True,True
2018-02-25,-0.002959,129.6295,111.4592,True,True
2018-02-26,-0.00225,129.3379,111.6098,True,True
2018-02-27,0.002734,129.6916,111.7662,True,True
2018-02-28,-0.004895,129.0567,111.9234,True,True
2018-03-01,-0.000907,128.9397,112.0832,True,True
2018-03-04,-0.003092,128.541,112.2459,True,True
2018-03-05,0.000687,128.6293,112.4058,True,True
2018-03-06,0.009446,129.8443,112.569,True,True
2018-03-07,-0.000996,129.7149,112.7318,True,True
2018-03-08,0.01987,132.2923,112.9079,True,True
2018-03-11,0.022171,135.2254,113.0932,True,True
2018-03-12,0.000593,135.3055,113.276,True,True
2018-03-13,0.001759,135.5435,113.4617,True,True
2018-03-14,-0.001624,135.3234,113.6441,True,True
2018-03-15,-0.003923,134.7925,113.8288,True,True
2018-03-18,-0.005606,134.0369,114.0139,True,True
2018-03-19,-0.00724,133.0664,114.1937,True,True
2018-03-20,-0.00071,132.972,114.3737,True,True
2018-03-21,0.0,132.972,114.5509,True,True
2018-03-22,0.026678,136.5194,114.7488,True,True
2018-03-25,0.003315,136.972,114.9457,True,True
2018-03-26,0.005694,137.7519,115.1332,True,True
2018-03-27,0.014539,139.7547,115.3371,True,True
2018-03-28,-0.007558,138.6985,115.5009,True,True
2018-03-29,-0.002429,138.3616,115.6552,True,True
2018-04-01,-0.010505,136.9081,115.8023,True,True
2018-04-02,-0.001644,136.6829,115.9483,True,True
2018-04-03,0.004341,137.2763,116.0972,True,True
2018-04-04,0.010579,138.7285,116.2534,True,True
2018-04-05,0.013779,140.6401,116.4192,True,True
2018-04-08,0.001425,140.8405,116.5714,True,True
2018-04-09,0.005695,141.6426,116.7273,True,True
2018-04-10,-0.001432,141.4397,116.8993,True,True
2018-04-11,-0.020313,138.5666,117.0583,True,True
