date,ticker,close,avg_traded_value_20d,liquid,rs_63d,rs_126d,volume_expansion,distance_52w_high,score,rank
2019-03-24,1150.SR,12.5,140910179.31,True,0.114082,0.182592,1.197145,0.0,0.7,3
2019-03-24,1180.SR,39.225,69431879.25,True,0.096436,0.188636,0.685897,-0.042125,0.585714,4
2019-03-24,1211.SR,18.0333,21291878.54,True,0.120081,0.062864,0.692538,-0.090756,0.557143,5
2019-03-24,2010.SR,123.6,219440461.64,True,0.05641,-0.003226,0.600377,-0.052147,0.257143,6
2019-03-24,2380.SR,14.0089,22051947.32,True,0.060445,-0.120491,0.616197,-0.366087,0.242857,7
2019-03-25,7010.SR,42.8,33453110.16,True,0.179713,0.251462,1.477994,0.0,0.957143,1
2019-03-25,1120.SR,28.0042,291275589.37,True,0.216474,0.176341,0.979805,-0.001928,0.842857,2
2019-03-25,1180.SR,38.925,72630657.61,True,0.103082,0.152053,1.300265,-0.049451,0.628571,3
2019-03-25,1150.SR,12.47,142465894.29,True,0.10159,0.158922,0.907803,-0.0024,0.571429,4
2019-03-25,1211.SR,18.2333,21360876.69,True,0.13485,0.055981,0.659442,-0.080672,0.442857,5
2019-03-25,2010.SR,123.4,220627980.77,True,0.067474,-0.001618,1.063409,-0.053681,0.385714,6
2019-03-25,2380.SR,14.0229,22616451.55,True,0.05368,-0.142246,0.839682,-0.365454,0.171429,7
2019-03-26,7010.SR,42.64,33711740.2,True,0.165027,0.248244,0.859077,-0.003738,0.857143,1
2019-03-26,1120.SR,27.95,291805472.39,True,0.201396,0.163473,0.662315,-0.00386,0.771429,2
2019-03-26,1150.SR,12.49,144226107.36,True,0.102383,0.145872,0.874991,-0.0008,0.657143,3
2019-03-26,1180.SR,39.225,74094650.42,True,0.115139,0.132035,0.962696,-0.042125,0.628571,4
2019-03-26,2010.SR,123.4,225914698.75,True,0.073043,-0.015949,1.030812,-0.053681,0.442857,5
2019-03-26,1211.SR,18.2667,21345582.6,True,0.133402,0.064078,0.521143,-0.078988,0.442857,6
2019-03-26,2380.SR,14.0089,23317149.8,True,0.038419,-0.13793,0.832984,-0.366087,0.2,7
2019-03-27,1120.SR,28.6,301636502.58,True,0.220808,0.197279,1.117009,0.0,0.821429,1
2019-03-27,7010.SR,42.8,34056721.14,True,0.165577,0.258824,0.818112,0.0,0.807143,2
2019-03-27,1180.SR,40.35,76646229.9,True,0.127883,0.195556,1.183395,-0.014652,0.685714,3
2019-03-27,1150.SR,12.13,151060475.79,True,0.066843,0.128372,1.719378,-0.0296,0.571429,4
2019-03-27,1211.SR,18.3,22542835.61,True,0.12155,0.070175,1.419798,-0.077309,0.542857,5
2019-03-27,2010.SR,124.2,235031001.85,True,0.06701,-0.014286,1.341476,-0.047546,0.428571,6
2019-03-27,2380.SR,14.079,23198429.39,True,0.041454,-0.136597,0.674476,-0.362915,0.142857,7
2019-03-28,1120.SR,28.8708,301665048.75,True,0.218285,0.21412,1.414187,0.0,0.871429,1
2019-03-28,7010.SR,42.88,34416259.25,True,0.167756,0.261176,0.98337,0.0,0.8,2
2019-03-28,1180.SR,41.175,76703558.47,True,0.147335,0.201313,1.122895,0.0,0.671429,3
2019-03-28,1211.SR,18.2667,23537116.63,True,0.111566,0.070312,1.443723,-0.078988,0.542857,4
2019-03-28,1150.SR,12.11,153776036.92,True,0.05396,0.123377,1.239972,-0.0312,0.485714,5
2019-03-28,2010.SR,123.8,251368399.93,True,0.065404,-0.015898,2.323994,-0.050613,0.485714,6
2019-03-28,2380.SR,14.0229,23290888.09,True,0.049265,-0.151695,0.726582,-0.365454,0.142857,7
2019-03-31,7010.SR,42.88,33222961.61,True,0.171585,0.273159,0.0,0.0,0.857143,1
2019-03-31,1120.SR,28.8708,293285386.09,True,0.230944,0.21412,0.0,0.0,0.842857,2
2019-03-31,1180.SR,41.175,73017251.84,True,0.144943,0.196078,0.0,0.0,0.7,3
2019-03-31,1211.SR,18.2667,22624536.43,True,0.121806,0.05385,0.0,-0.078988,0.485714,4
2019-03-31,1150.SR,12.11,147083104.47,True,0.047578,0.125465,0.0,-0.0312,0.442857,5
2019-03-31,2010.SR,123.8,238553829.85,True,0.065404,-0.01746,0.0,-0.050613,0.4,6
2019-03-31,2380.SR,14.0229,22266579.59,True,0.048167,-0.180182,0.0,-0.365454,0.271429,7
2019-04-01,1120.SR,29.9,302980064.57,True,0.271891,0.26316,1.667809,0.0,0.9,1
2019-04-01,7010.SR,43.44,33849838.15,True,0.167742,0.316364,1.139901,0.0,0.828571,2
2019-04-01,1180.SR,42.0,75433406.41,True,0.166667,0.23348,1.400557,0.0,0.728571,3
2019-04-01,1211.SR,18.3667,22877434.82,True,0.133747,0.065768,1.273894,-0.073946,0.485714,4
2019-04-01,2380.SR,14.4152,26161958.96,True,0.083157,-0.144636,4.056072,-0.347702,0.4,5
2019-04-01,1150.SR,12.14,146710213.98,True,0.054735,0.132463,0.900655,-0.0288,0.357143,6
2019-04-01,2010.SR,125.0,242711392.21,True,0.077586,-0.006359,1.072932,-0.041411,0.3,7
2019-04-02,1120.SR,29.7917,316029121.51,True,0.257145,0.23874,1.485866,-0.003622,0.857143,1
2019-04-02,7010.SR,43.84,34819657.41,True,0.153684,0.307876,1.106548,0.0,0.792857,2
2019-04-02,1180.SR,42.3,75187470.05,True,0.18239,0.232787,0.644783,0.0,0.664286,3
2019-04-02,1150.SR,12.24,151721509.69,True,0.047049,0.137546,1.423787,-0.0208,0.442857,4
2019-04-02,2380.SR,14.8354,29220960.91,True,0.120634,-0.124796,2.765113,-0.328688,0.442857,5
2019-04-02,2010.SR,126.0,254216445.37,True,0.075085,0.017771,1.704943,-0.033742,0.414286,6
2019-04-02,1211.SR,18.4,23193150.59,True,0.119678,0.071843,0.845975,-0.072267,0.385714,7
2019-04-03,1120.SR,29.9,326781280.14,True,0.199998,0.248867,1.236696,0.0,0.842857,1
2019-04-03,7010.SR,44.32,36274819.88,True,0.166316,0.330132,1.164719,0.0,0.785714,2
2019-04-03,1180.SR,42.45,74135239.29,True,0.189076,0.242591,0.963692,0.0,0.657143,3
2019-04-03,1211.SR,18.3667,24548078.58,True,0.082515,0.074076,1.400869,-0.073946,0.471429,4
2019-04-03,2380.SR,15.1296,35872237.61,True,0.120329,-0.088611,4.340885,-0.315375,0.442857,5
2019-04-03,2010.SR,127.4,266670347.04,True,0.072391,0.027419,1.529897,-0.023006,0.414286,6
2019-04-03,1150.SR,12.25,152682858.87,True,0.040782,0.136364,1.075878,-0.02,0.385714,7
2019-04-04,1120.SR,30.8333,345852535.08,True,0.21113,0.313106,1.914706,0.0,0.9,1
2019-04-04,7010.SR,44.64,37210225.6,True,0.1625,0.352727,0.912916,0.0,0.728571,2
2019-04-04,1180.SR,43.425,76057805.55,True,0.193814,0.276736,1.178137,0.0,0.714286,3
2019-04-04,1211.SR,18.4667,28879421.43,True,0.067439,0.086276,3.425099,-0.068904,0.528571,4
2019-04-04,1150.SR,12.31,150772590.43,True,0.034454,0.154784,1.029033,-0.0152,0.385714,5
2019-04-04,2380.SR,14.8494,38034338.54,True,0.087175,-0.086208,1.582722,-0.328054,0.385714,6
2019-04-04,2010.SR,127.2,275191661.24,True,0.06,0.025806,1.266323,-0.02454,0.357143,7
2019-04-07,1120.SR,30.5,364910991.32,True,0.200589,0.358448,1.636199,-0.01081,0.985714,1
2019-04-07,1180.SR,42.75,78611703.19,True,0.180124,0.330222,0.927333,-0.015544,0.728571,2
2019-04-07,7010.SR,43.84,37892686.82,True,0.152471,0.353086,0.554726,-0.017921,0.642857,3
2019-04-07,1150.SR,12.37,152580381.78,True,0.037752,0.199806,1.067804,-0.0104,0.542857,4
2019-04-07,1211.SR,18.2,29888008.48,True,0.04,0.154332,1.043742,-0.082351,0.428571,5
2019-04-07,2010.SR,127.0,280451444.67,True,0.065436,0.037582,0.918759,-0.026074,0.414286,6
2019-04-07,2380.SR,14.6113,38900296.42,True,0.063204,-0.055251,0.814938,-0.338828,0.257143,7
2019-04-08,1120.SR,30.1667,379618500.95,True,0.17124,0.333948,1.172657,-0.021619,0.771429,1
2019-04-08,1180.SR,43.725,80881948.68,True,0.207039,0.355814,0.742887,0.0,0.771429,2
2019-04-08,7010.SR,44.16,39242034.62,True,0.131148,0.452632,0.872541,-0.010753,0.757143,3
2019-04-08,1211.SR,18.4667,30984720.18,True,0.043316,0.25909,1.204481,-0.068904,0.528571,4
2019-04-08,1150.SR,12.36,153720050.86,True,0.033445,0.262513,0.952534,-0.0112,0.471429,5
2019-04-08,2010.SR,127.2,286090164.23,True,0.05124,0.094664,0.978887,-0.02454,0.442857,6
2019-04-08,2380.SR,14.8074,40368217.61,True,0.016343,0.05384,0.99124,-0.329955,0.257143,7
2019-04-09,1180.SR,44.1,83893813.25,True,0.190283,0.306667,0.988425,0.0,0.885714,1
2019-04-09,7010.SR,44.08,39628109.95,True,0.118782,0.387909,0.667881,-0.012545,0.714286,2
2019-04-09,1120.SR,30.0,381243251.58,True,0.146679,0.304705,0.842579,-0.027026,0.671429,3
2019-04-09,1150.SR,12.39,157385726.79,True,0.033361,0.204082,1.109554,-0.0088,0.542857,4
2019-04-09,1211.SR,18.4667,31258032.48,True,0.045283,0.214914,0.901088,-0.068904,0.542857,5
2019-04-09,2010.SR,127.2,292850931.02,True,0.039216,0.076142,1.065091,-0.02454,0.471429,6
2019-04-09,2380.SR,14.4572,41364236.74,True,-0.019944,-0.039108,0.771194,-0.345801,0.171429,7
2019-04-10,1120.SR,30.2917,381357391.48,True,0.134342,0.29302,0.875435,-0.017565,0.771429,1
2019-04-10,1180.SR,44.25,85562340.51,True,0.156863,0.279826,0.875364,0.0,0.771429,2
2019-04-10,7010.SR,44.24,39396887.31,True,0.126273,0.322967,0.831373,-0.008961,0.742857,3
2019-04-10,1150.SR,12.48,158681543.19,True,0.037406,0.205797,0.966509,-0.0016,0.6,4
2019-04-10,1211.SR,18.3667,31114748.16,True,0.014735,0.228542,0.900569,-0.073946,0.485714,5
2019-04-10,2010.SR,125.4,296510127.86,True,0.016207,0.01129,1.061941,-0.038344,0.485714,6
2019-04-10,2380.SR,14.4992,40460187.72,True,-0.011461,0.002905,0.666551,-0.332259,0.142857,7
2019-04-11,7010.SR,44.24,34484022.29,True,0.128571,0.357055,1.158428,-0.008961,0.8,1
2019-04-11,1180.SR,44.1,76784682.09,True,0.150685,0.321348,0.744678,-0.00339,0.757143,2
2019-04-11,1120.SR,30.4167,369459009.02,True,0.139023,0.299859,0.799637,-0.013511,0.657143,3
2019-04-11,1150.SR,12.55,158298616.89,True,0.046706,0.21256,1.316418,0.0,0.642857,4
2019-04-11,1211.SR,18.2667,28885144.67,True,0.018591,0.205723,1.048863,-0.078988,0.414286,5
2019-04-11,2010.SR,124.2,297821406.62,True,0.018033,-0.012719,1.562424,-0.047546,0.385714,6
2019-04-11,2380.SR,14.5272,41025274.48,True,0.008749,-0.003847,1.46596,-0.314383,0.342857,7
2019-04-14,1180.SR,43.875,73663061.01,True,0.129344,0.354167,0.515081,-0.008475,0.842857,1
2019-04-14,7010.SR,44.16,32597677.76,True,0.126531,0.33012,0.883708,-0.010753,0.814286,2
2019-04-14,1120.SR,30.25,363422181.44,True,0.118043,0.298746,0.439421,-0.018918,0.585714,3
2019-04-14,1150.SR,12.47,151505394.3,True,0.036575,0.204831,0.648273,-0.006375,0.557143,4
2019-04-14,2380.SR,14.4992,42177052.01,True,0.008773,0.006805,1.207627,-0.315704,0.414286,5
2019-04-14,2010.SR,123.6,302091527.17,True,0.013115,-0.009615,1.109593,-0.052147,0.4,6
2019-04-14,1211.SR,18.2667,27842808.98,True,-0.003633,0.21778,0.557412,-0.078988,0.385714,7
2019-04-15,1180.SR,43.725,71214940.52,True,0.129845,0.33105,1.151737,-0.011864,0.9,1
2019-04-15,7010.SR,43.92,30778461.21,True,0.118126,0.304038,0.807218,-0.016129,0.685714,2
2019-04-15,1120.SR,30.3333,357556671.26,True,0.12,0.272728,0.565951,-0.016216,0.571429,3
2019-04-15,1211.SR,18.6,28136677.2,True,0.007218,0.273973,1.528792,-0.062183,0.557143,4
2019-04-15,1150.SR,12.525,151887720.44,True,0.04375,0.231563,0.929695,-0.001992,0.528571,5
2019-04-15,2380.SR,14.5693,42422295.92,True,0.012657,0.029705,1.171083,-0.296108,0.385714,6
2019-04-15,2010.SR,125.0,303038320.92,True,0.019576,0.0,1.164517,-0.041411,0.371429,7
2019-04-16,1150.SR,12.9,163617282.91,True,0.074105,0.292585,2.092857,0.0,0.785714,1
2019-04-16,1211.SR,19.3,31353010.95,True,0.033927,0.412192,2.412041,-0.026889,0.771429,2
2019-04-16,7010.SR,44.16,31291257.19,True,0.109548,0.283721,1.241492,-0.010753,0.7,3
2019-04-16,1120.SR,30.5833,357970795.59,True,0.129231,0.268795,0.97575,-0.008108,0.642857,4
2019-04-16,1180.SR,43.875,70202106.28,True,0.125,0.277293,0.797294,-0.008475,0.614286,5
2019-04-16,2010.SR,124.8,307976056.96,True,0.017945,-0.017323,1.025536,-0.042945,0.285714,6
2019-04-16,2380.SR,14.5553,42049604.56,True,0.009719,0.082291,0.571919,-0.296784,0.2,7
2019-04-17,1180.SR,44.85,72126957.28,True,0.170254,0.359091,1.178765,0.0,0.842857,1
2019-04-17,1120.SR,31.2917,383614020.46,True,0.168237,0.345035,1.959049,0.0,0.828571,2
2019-04-17,1150.SR,13.425,178706645.71,True,0.125314,0.304665,2.169869,0.0,0.671429,3
2019-04-17,1211.SR,19.4667,34318654.24,True,0.061822,0.342531,1.986073,-0.018484,0.628571,4
2019-04-17,7010.SR,44.4,32969107.69,True,0.12462,0.33574,1.843002,-0.005376,0.571429,5
2019-04-17,2010.SR,126.4,324969724.24,True,0.027642,0.025974,1.807728,-0.030675,0.257143,6
2019-04-17,2380.SR,14.5553,43245647.41,True,0.007761,0.029735,0.839416,-0.296784,0.2,7
2019-04-18,7010.SR,44.8,34050953.69,True,0.12,0.377614,1.416449,0.0,0.914286,1
2019-04-18,1180.SR,44.475,71947156.62,True,0.140385,0.37587,0.831067,-0.008361,0.757143,2
2019-04-18,1120.SR,31.0417,384838370.4,True,0.151915,0.366098,0.80431,-0.007989,0.728571,3
2019-04-18,1150.SR,13.3,183843141.01,True,0.108333,0.297561,1.310535,-0.009311,0.628571,4
2019-04-18,1211.SR,19.2667,34962229.31,True,0.045212,0.248385,1.183671,-0.028568,0.485714,5
2019-04-18,2010.SR,125.0,326329255.49,True,0.029654,0.02459,0.963573,-0.041411,0.342857,6
2019-04-18,2380.SR,14.3591,43409234.8,True,0.011846,0.019895,0.404603,-0.306263,0.142857,7
2019-04-21,1150.SR,14.0,199011357.31,True,0.165695,0.313321,2.178845,0.0,0.821429,1
2019-04-21,7010.SR,45.76,35352115.05,True,0.121569,0.327146,1.014091,0.0,0.764286,2
2019-04-21,1180.SR,45.075,71809183.91,True,0.160232,0.33853,0.586439,0.0,0.75,3
2019-04-21,1120.SR,31.3333,386221654.45,True,0.168608,0.294096,0.685288,0.0,0.721429,4
2019-04-21,1211.SR,19.1333,35373988.79,True,0.041739,0.213526,0.631973,-0.035294,0.428571,5
2019-04-21,2380.SR,14.3171,44259250.3,True,0.005902,-0.010649,0.70368,-0.308293,0.314286,6
2019-04-21,2010.SR,125.2,329085851.07,True,0.034711,-0.033951,0.570185,-0.039877,0.2,7
2019-04-22,1180.SR,45.225,70149162.67,True,0.16185,0.359639,0.81222,0.0,0.878571,1
2019-04-22,7010.SR,45.76,34491298.85,True,0.121569,0.338012,0.954171,0.0,0.75,2
2019-04-22,1150.SR,13.875,206516917.29,True,0.151452,0.285913,1.263276,-0.008929,0.671429,3
2019-04-22,1120.SR,31.2917,386979076.86,True,0.160026,0.320442,0.774415,-0.001328,0.642857,4
2019-04-22,1211.SR,18.6667,36349644.76,True,0.012662,0.188962,0.927199,-0.05882,0.442857,5
2019-04-22,2380.SR,13.9389,46195989.1,True,-0.025463,-0.065726,1.305517,-0.326565,0.314286,6
2019-04-22,2010.SR,124.2,330375999.02,True,0.011401,-0.023585,0.796699,-0.047546,0.3,7
2019-04-23,1180.SR,45.6,70079667.82,True,0.171484,0.370913,0.942379,0.0,0.871429,1
2019-04-23,7010.SR,46.08,36247604.26,True,0.127202,0.339535,1.727385,0.0,0.771429,2
2019-04-23,1120.SR,31.375,397143603.56,True,0.160782,0.323957,0.980506,0.0,0.742857,3
2019-04-23,1150.SR,13.875,212526205.91,True,0.154326,0.267123,1.08933,-0.008929,0.642857,4
2019-04-23,1211.SR,18.4,39285172.68,True,0.003638,0.162108,1.804564,-0.072267,0.485714,5
2019-04-23,2010.SR,124.0,330363843.86,True,0.0299,-0.025157,0.712791,-0.04908,0.342857,6
2019-04-23,2380.SR,14.0089,46364110.61,True,0.0,-0.082569,0.508156,-0.323183,0.142857,7
2019-04-24,1180.SR,45.375,72544269.86,True,0.172481,0.351955,1.884874,-0.004934,0.985714,1
2019-04-24,1120.SR,31.875,415461539.16,True,0.160674,0.351231,1.663034,0.0,0.842857,2
2019-04-24,7010.SR,45.84,38391655.02,True,0.123529,0.348235,1.815328,-0.005208,0.7,3
2019-04-24,1150.SR,13.875,210862776.62,True,0.142916,0.281163,0.997682,-0.008929,0.614286,4
2019-04-24,2010.SR,123.2,329060193.8,True,0.018182,-0.028391,0.900773,-0.055215,0.371429,5
2019-04-24,1211.SR,18.2333,39393012.76,True,0.014839,0.149155,0.895066,-0.080672,0.342857,6
2019-04-24,2380.SR,13.8408,47065246.28,True,-0.011011,-0.100183,0.662513,-0.331304,0.142857,7
2019-04-25,1180.SR,45.975,71377981.01,True,0.178846,0.35022,0.886254,0.0,0.885714,1
2019-04-25,1120.SR,31.6667,416618721.85,True,0.128604,0.336266,1.103482,-0.006535,0.828571,2
2019-04-25,7010.SR,45.04,40057255.82,True,0.101761,0.318501,1.690066,-0.022569,0.714286,3
2019-04-25,1150.SR,13.8,216269744.4,True,0.123779,0.268382,1.302647,-0.014286,0.685714,4
2019-04-25,1211.SR,18.3333,39431057.27,True,-0.005425,0.145831,0.902933,-0.07563,0.4,5
2019-04-25,2010.SR,123.4,311501118.59,True,0.003252,-0.026814,0.765156,-0.053681,0.342857,6
2019-04-25,2380.SR,13.6727,47365820.88,True,-0.026916,-0.144612,0.512548,-0.339426,0.142857,7
2019-04-28,1180.SR,45.6,73748968.97,True,0.169231,0.342163,0.621361,-0.008157,0.885714,1
2019-04-28,7010.SR,45.2,41740695.92,True,0.116601,0.32785,0.797956,-0.019097,0.814286,2
2019-04-28,1120.SR,31.25,432520428.1,True,0.122417,0.318682,0.723401,-0.019608,0.728571,3
2019-04-28,1150.SR,13.65,225300390.57,True,0.110659,0.258065,0.769233,-0.025,0.6,4
2019-04-28,2010.SR,124.0,329567868.99,True,0.009772,-0.020537,1.10842,-0.04908,0.442857,5
2019-04-28,1211.SR,18.5333,40326718.84,True,0.010909,0.193133,0.446989,-0.065546,0.385714,6
2019-04-28,2380.SR,13.6447,47753014.48,True,-0.030847,-0.152303,0.173076,-0.340778,0.142857,7
2019-04-29,1180.SR,45.75,71515541.83,True,0.191406,0.351052,0.903094,-0.004894,0.942857,1
2019-04-29,7010.SR,45.2,43138347.0,True,0.12326,0.340451,1.563902,-0.019097,0.842857,2
2019-04-29,1120.SR,31.25,418296327.54,True,0.126804,0.327787,0.621959,-0.019608,0.671429,3
2019-04-29,1150.SR,13.425,230557688.03,True,0.10041,0.251165,1.004436,-0.041071,0.628571,4
2019-04-29,1211.SR,18.6667,40329334.61,True,0.025643,0.199143,0.733453,-0.05882,0.442857,5
2019-04-29,2010.SR,124.0,327128443.34,True,0.004862,-0.015873,0.662566,-0.04908,0.328571,6
2019-04-29,2380.SR,13.6447,43264107.52,True,-0.03181,-0.138053,0.440705,-0.340778,0.142857,7
2019-04-30,1180.SR,46.2,87385387.11,True,0.196117,0.385827,4.088295,0.0,0.971429,1
2019-04-30,7010.SR,45.84,57546515.58,True,0.141434,0.374101,5.619223,-0.005208,0.885714,2
2019-04-30,1120.SR,31.25,442583212.07,True,0.140166,0.333925,2.213672,-0.019608,0.657143,3
2019-04-30,1150.SR,13.55,241216856.96,True,0.122618,0.266355,1.738274,-0.032143,0.514286,4
2019-04-30,1211.SR,18.6667,48783594.2,True,0.018185,0.217396,3.874409,-0.05882,0.471429,5
2019-04-30,2010.SR,124.2,343619571.29,True,0.011401,-0.009569,2.259766,-0.047546,0.357143,6
2019-04-30,2380.SR,13.4766,40486411.88,True,-0.044687,-0.11985,0.751981,-0.3489,0.142857,7
2019-05-01,1180.SR,47.4,87423713.0,True,0.227184,0.420225,0.829515,0.0,0.907143,1
2019-05-01,7010.SR,46.16,58722288.46,True,0.156313,0.37381,1.133414,0.0,0.864286,2
2019-05-01,1120.SR,31.3333,432231337.21,True,0.143205,0.342139,0.517317,-0.016995,0.6,3
2019-05-01,1150.SR,13.5,242447211.38,True,0.115702,0.259328,0.767573,-0.035714,0.542857,4
2019-05-01,1211.SR,19.0,49514310.9,True,0.04587,0.248628,0.9823,-0.042015,0.485714,5
2019-05-01,2380.SR,13.7988,34862677.83,True,-0.021847,-0.09963,1.496367,-0.333333,0.314286,6
2019-05-01,2010.SR,124.8,333798924.09,True,0.021277,-0.0016,0.665931,-0.042945,0.285714,7
2019-05-02,1180.SR,48.0,89042261.82,True,0.242718,0.438202,1.364664,0.0,0.992857,1
2019-05-02,7010.SR,46.8,61043281.54,True,0.171171,0.401198,1.305521,0.0,0.864286,2
2019-05-02,1120.SR,31.3333,412488152.85,True,0.140949,0.343698,0.786746,-0.016995,0.657143,3
2019-05-02,1211.SR,19.3333,46816293.04,True,0.056464,0.277534,0.961836,-0.02521,0.557143,4
2019-05-02,1150.SR,13.5,242229083.3,True,0.115702,0.253482,0.617769,-0.035714,0.414286,5
2019-05-02,2010.SR,123.2,329639964.77,True,0.001626,-0.006452,0.838388,-0.055215,0.342857,6
2019-05-02,2380.SR,13.7287,32815348.94,True,-0.023903,-0.095946,0.653125,-0.33672,0.171429,7
2019-05-05,1180.SR,46.575,90900664.96,True,0.160748,0.417808,1.226131,-0.029687,0.971429,1
2019-05-05,7010.SR,46.16,63187719.91,True,0.155155,0.390361,1.006235,-0.013675,0.842857,2
2019-05-05,1120.SR,30.5417,398873472.88,True,0.096977,0.322031,0.933975,-0.041829,0.642857,3
2019-05-05,1150.SR,13.275,245862038.02,True,0.093493,0.240654,0.969787,-0.051786,0.5,4
2019-05-05,1211.SR,19.3333,47158377.14,True,0.050723,0.281769,0.78399,-0.02521,0.471429,5
2019-05-05,2010.SR,122.4,333439323.38,True,-0.011309,-0.004878,1.033057,-0.06135,0.4,6
2019-05-05,2380.SR,13.4906,32611163.15,True,-0.043695,-0.102517,0.896696,-0.348224,0.171429,7
2019-05-06,1180.SR,45.675,102019457.16,True,0.127778,0.398393,2.806294,-0.048438,0.928571,1
2019-05-06,7010.SR,45.2,67439077.48,True,0.13,0.361446,1.79741,-0.034188,0.9,2
2019-05-06,1120.SR,30.125,399067578.02,True,0.086239,0.307061,1.220019,-0.054902,0.614286,3
2019-05-06,1211.SR,19.6667,47766285.29,True,0.082569,0.315498,1.002099,-0.0084,0.585714,4
2019-05-06,1150.SR,13.0,252636946.57,True,0.073493,0.21609,1.151115,-0.071429,0.428571,5
2019-05-06,2010.SR,120.0,346563434.78,True,-0.038462,-0.029126,1.634422,-0.079755,0.328571,6
2019-05-06,2380.SR,13.5746,32247741.27,True,-0.026135,-0.081519,1.079143,-0.344165,0.214286,7
2019-05-07,1180.SR,44.625,103185845.09,True,0.103896,0.344633,1.117769,-0.070312,0.914286,1
2019-05-07,7010.SR,44.8,68636226.11,True,0.124498,0.339713,0.758269,-0.042735,0.785714,2
2019-05-07,1211.SR,19.6667,47995864.5,True,0.080588,0.305309,0.661244,-0.0084,0.628571,3
2019-05-07,1120.SR,29.7917,400399993.48,True,0.078433,0.279069,0.939491,-0.065358,0.585714,4
2019-05-07,1150.SR,12.8,256266310.46,True,0.060481,0.192917,1.013739,-0.085714,0.5,5
2019-05-07,2010.SR,119.6,346907026.44,True,-0.040128,-0.033926,0.966142,-0.082822,0.342857,6
2019-05-07,2380.SR,13.4205,31962753.01,True,-0.002089,-0.100473,0.852572,-0.35161,0.242857,7
2019-05-08,7010.SR,45.52,75100037.64,True,0.143719,0.362874,2.170206,-0.02735,0.985714,1
2019-05-08,1180.SR,44.175,107435897.74,True,0.092764,0.331073,1.59038,-0.079688,0.828571,2
2019-05-08,1211.SR,19.6333,48615484.79,True,0.078753,0.27489,0.803889,-0.010084,0.628571,3
2019-05-08,1120.SR,29.2083,411264977.81,True,0.067781,0.262832,1.45803,-0.083661,0.514286,4
2019-05-08,1150.SR,12.9,259013269.48,True,0.072319,0.205607,0.843024,-0.078571,0.471429,5
2019-05-08,2010.SR,117.4,356650564.63,True,-0.048622,-0.043974,1.501161,-0.099693,0.328571,6
2019-05-08,2380.SR,13.3085,32202638.88,True,-0.015542,-0.103769,1.034253,-0.357021,0.242857,7
2019-05-09,7010.SR,43.76,80918666.47,True,0.100604,0.318072,2.01432,-0.064957,0.928571,1
2019-05-09,1180.SR,44.1,113085178.3,True,0.090909,0.361111,1.586254,-0.08125,0.857143,2
2019-05-09,1211.SR,19.5667,50658404.09,True,0.067276,0.269189,1.361829,-0.013442,0.6,3
2019-05-09,1120.SR,29.0833,423931826.67,True,0.071702,0.267821,1.402603,-0.087583,0.557143,4
2019-05-09,1150.SR,12.9,257381187.08,True,0.074105,0.221591,0.724854,-0.078571,0.485714,5
2019-05-09,2010.SR,115.8,363495175.21,True,-0.055465,-0.039801,1.74136,-0.111963,0.357143,6
2019-05-09,2380.SR,13.4626,30353235.93,True,-0.005173,-0.075961,0.779367,-0.349576,0.214286,7
2019-05-12,7010.SR,42.0,82808092.06,True,0.055276,0.257485,0.872242,-0.102564,0.785714,1
2019-05-12,1150.SR,12.675,265122217.06,True,0.053616,0.208294,1.011389,-0.094643,0.771429,2
2019-05-12,1180.SR,42.675,115476452.77,True,0.044037,0.31106,0.809785,-0.110938,0.771429,3
2019-05-12,1120.SR,28.8333,430944849.56,True,0.043739,0.26289,0.755093,-0.095426,0.671429,4
2019-05-12,1211.SR,19.1,51105925.42,True,0.04182,0.206318,0.475248,-0.036973,0.428571,5
2019-05-12,2010.SR,114.8,363060373.07,True,-0.068182,-0.041736,0.943751,-0.119632,0.357143,6
2019-05-12,2380.SR,13.3785,28828905.81,True,-0.014446,-0.079072,0.721526,-0.353639,0.214286,7
2019-05-13,1180.SR,40.875,122008737.71,True,0.005535,0.300716,1.95274,-0.148438,0.828571,1
2019-05-13,1120.SR,27.5,470968319.05,True,-0.000607,0.239789,2.366205,-0.137255,0.8,2
2019-05-13,1150.SR,12.19,274180449.57,True,0.015833,0.180058,1.292987,-0.129286,0.671429,3
2019-05-13,7010.SR,39.68,91746818.24,True,-0.021696,0.226205,2.493737,-0.152137,0.657143,4
2019-05-13,1211.SR,18.3333,53701111.21,True,-0.009011,0.176471,1.838956,-0.07563,0.528571,5
2019-05-13,2010.SR,109.0,381915087.97,True,-0.119548,-0.084034,2.112775,-0.16411,0.271429,6
2019-05-13,2380.SR,13.3085,27972468.41,True,-0.022634,-0.074976,1.198206,-0.357021,0.242857,7
2019-05-14,1120.SR,27.875,505791978.05,True,0.01502,0.240035,2.255901,-0.12549,0.842857,1
2019-05-14,1180.SR,40.725,136627071.53,True,-0.005495,0.270175,2.800008,-0.151562,0.785714,2
2019-05-14,1211.SR,18.4333,54927082.49,True,-0.005396,0.177847,1.930979,-0.070588,0.628571,3
2019-05-14,7010.SR,38.8,103238580.06,True,-0.04902,0.184371,2.936657,-0.17094,0.6,4
2019-05-14,1150.SR,12.15,280515644.89,True,0.009136,0.17278,1.875082,-0.132143,0.557143,5
